SD_ID,C_ID,Plan_ID,From_Date,To_Date
SPD_201004338,CS_11008865,Pln_51000003,2023-11-15,2025-09-28
SPD_201004339,CS_11001100,Pln_51000001,2024-01-28,2025-03-11
SPD_201004340,CS_11000909,Pln_51000002,2023-10-09,2025-03-18
SPD_201004341,CS_11006825,Pln_51000002,2024-01-16,2025-05-02
SPD_201004342,CS_11006607,Pln_51000003,2023-07-01,2024-03-18
SPD_201004343,CS_11003111,Pln_51000002,2024-11-20,2024-12-13
SPD_201004344,CS_11007292,Pln_51000002,2023-09-25,2024-05-01
SPD_201004345,CS_11003038,Pln_51000002,2024-12-31,2024-04-19
SPD_201004346,CS_11005580,Pln_51000003,2023-05-24,2024-11-25
SPD_201004347,CS_11000325,Pln_51000001,2024-12-12,2025-07-14
SPD_201004348,CS_11001419,Pln_51000001,2023-04-14,2025-05-30
SPD_201004349,CS_11004296,Pln_51000002,2023-08-27,2024-10-03
SPD_201004350,CS_11005407,Pln_51000003,2024-08-19,2025-03-23
SPD_201004351,CS_11008405,Pln_51000001,2023-12-31,2024-10-07
SPD_201004352,CS_11004068,Pln_51000001,2024-05-26,2025-08-29
SPD_201004353,CS_11003360,Pln_51000001,2023-12-07,2024-04-08
SPD_201004354,CS_11000262,Pln_51000003,2024-03-11,2024-07-14
SPD_201004355,CS_11005856,Pln_51000002,2024-06-02,2025-12-30
SPD_201004356,CS_11006932,Pln_51000001,2023-01-13,2025-06-29
SPD_201004357,CS_11004212,Pln_51000002,2023-10-25,2025-12-13
SPD_201004358,CS_11003479,Pln_51000002,2023-09-25,2025-03-15
SPD_201004359,CS_11002140,Pln_51000001,2024-10-24,2025-03-17
SPD_201004360,CS_11003011,Pln_51000003,2023-06-03,2025-06-30
SPD_201004361,CS_11006252,Pln_51000003,2024-12-23,2024-08-14
SPD_201004362,CS_11000912,Pln_51000003,2024-08-28,2024-10-18
SPD_201004363,CS_11005188,Pln_51000003,2024-09-21,2024-06-25
SPD_201004364,CS_11009967,Pln_51000002,2024-09-06,2025-09-12
SPD_201004365,CS_11008081,Pln_51000003,2023-09-09,2024-03-13
SPD_201004366,CS_11007228,Pln_51000001,2023-08-26,2024-02-14
SPD_201004367,CS_11005276,Pln_51000001,2024-02-29,2024-10-19
SPD_201004368,CS_11004260,Pln_51000001,2023-11-26,2024-07-16
SPD_201004369,CS_11007340,Pln_51000001,2023-06-19,2025-05-31
SPD_201004370,CS_11008077,Pln_51000001,2023-03-08,2024-05-09
SPD_201004371,CS_11008191,Pln_51000002,2023-01-22,2025-02-14
SPD_201004372,CS_11007301,Pln_51000002,2024-08-09,2024-09-06
SPD_201004373,CS_11001094,Pln_51000001,2023-02-21,2025-06-29
SPD_201004374,CS_11004748,Pln_51000001,2024-07-23,2024-10-23
SPD_201004375,CS_11008819,Pln_51000002,2024-03-19,2025-09-13
SPD_201004376,CS_11007517,Pln_51000002,2023-09-25,2024-07-06
SPD_201004377,CS_11001586,Pln_51000003,2023-10-21,2024-12-21
SPD_201004378,CS_11006559,Pln_51000003,2023-12-22,2024-12-17
SPD_201004379,CS_11008593,Pln_51000001,2023-05-12,2025-10-11
SPD_201004380,CS_11009778,Pln_51000002,2024-07-09,2025-07-09
SPD_201004381,CS_11003457,Pln_51000002,2024-06-17,2024-02-10
SPD_201004382,CS_11009647,Pln_51000001,2024-01-31,2025-08-06
SPD_201004383,CS_11005000,Pln_51000003,2023-12-31,2025-11-29
SPD_201004384,CS_11009679,Pln_51000002,2024-02-16,2024-11-25
SPD_201004385,CS_11009678,Pln_51000003,2024-10-12,2024-10-11
SPD_201004386,CS_11008626,Pln_51000003,2023-04-29,2024-04-07
SPD_201004387,CS_11001626,Pln_51000002,2024-10-04,2025-12-30
SPD_201004388,CS_11007190,Pln_51000003,2023-08-09,2025-09-17
SPD_201004389,CS_11004473,Pln_51000001,2024-05-23,2024-02-07
SPD_201004390,CS_11008110,Pln_51000001,2024-01-10,2025-05-09
SPD_201004391,CS_11006599,Pln_51000003,2023-05-25,2025-07-17
SPD_201004392,CS_11004434,Pln_51000003,2023-12-22,2024-03-08
SPD_201004393,CS_11007265,Pln_51000002,2024-03-21,2025-12-23
SPD_201004394,CS_11008123,Pln_51000003,2023-06-10,2024-06-13
SPD_201004395,CS_11005684,Pln_51000002,2024-05-02,2025-08-02
SPD_201004396,CS_11003684,Pln_51000001,2024-10-26,2024-09-15
SPD_201004397,CS_11003147,Pln_51000003,2024-10-08,2024-08-30
SPD_201004398,CS_11009439,Pln_51000002,2023-06-23,2024-10-13
SPD_201004399,CS_11005655,Pln_51000002,2024-04-21,2024-08-12
SPD_201004400,CS_11002458,Pln_51000003,2023-03-31,2024-02-08
SPD_201004401,CS_11000100,Pln_51000001,2023-05-18,2024-02-25
SPD_201004402,CS_11009025,Pln_51000002,2023-03-15,2025-07-20
SPD_201004403,CS_11005712,Pln_51000003,2023-09-28,2025-10-11
SPD_201004404,CS_11008578,Pln_51000002,2024-04-13,2025-07-30
SPD_201004405,CS_11006214,Pln_51000002,2023-08-08,2024-07-27
SPD_201004406,CS_11001462,Pln_51000002,2024-08-15,2024-07-07
SPD_201004407,CS_11009601,Pln_51000001,2023-04-30,2024-01-17
SPD_201004408,CS_11001847,Pln_51000003,2023-08-14,2025-10-04
SPD_201004409,CS_11009961,Pln_51000001,2024-03-29,2024-09-25
SPD_201004410,CS_11003516,Pln_51000003,2023-06-15,2024-02-07
SPD_201004411,CS_11006948,Pln_51000003,2023-06-28,2024-11-05
SPD_201004412,CS_11003607,Pln_51000002,2024-01-04,2025-01-21
SPD_201004413,CS_11002820,Pln_51000003,2023-08-20,2024-02-01
SPD_201004414,CS_11005532,Pln_51000002,2023-11-16,2025-08-23
SPD_201004415,CS_11002157,Pln_51000002,2023-11-23,2024-02-17
SPD_201004416,CS_11008332,Pln_51000001,2024-09-10,2024-01-15
SPD_201004417,CS_11007909,Pln_51000001,2024-02-07,2024-05-16
SPD_201004418,CS_11005430,Pln_51000001,2023-04-18,2025-08-31
SPD_201004419,CS_11002644,Pln_51000001,2024-07-13,2024-12-06
SPD_201004420,CS_11003242,Pln_51000002,2023-01-07,2024-05-27
SPD_201004421,CS_11006173,Pln_51000001,2023-10-20,2024-01-06
SPD_201004422,CS_11006321,Pln_51000001,2023-10-20,2025-02-14
SPD_201004423,CS_11003995,Pln_51000001,2023-12-11,2025-05-01
SPD_201004424,CS_11008101,Pln_51000001,2023-08-11,2025-03-28
SPD_201004425,CS_11003242,Pln_51000003,2023-10-25,2024-11-23
SPD_201004426,CS_11004968,Pln_51000001,2023-01-14,2024-10-28
SPD_201004427,CS_11001544,Pln_51000001,2023-05-10,2025-07-15
SPD_201004428,CS_11001787,Pln_51000003,2023-04-16,2025-12-09
SPD_201004429,CS_11006052,Pln_51000002,2023-05-07,2024-11-02
SPD_201004430,CS_11000340,Pln_51000002,2023-12-21,2024-12-31
SPD_201004431,CS_11004038,Pln_51000003,2024-02-07,2024-03-08
SPD_201004432,CS_11003361,Pln_51000002,2023-09-20,2024-12-20
SPD_201004433,CS_11008828,Pln_51000001,2023-01-05,2024-07-28
SPD_201004434,CS_11009383,Pln_51000002,2024-06-11,2025-01-28
SPD_201004435,CS_11000588,Pln_51000002,2024-10-18,2024-11-17
SPD_201004436,CS_11003698,Pln_51000002,2023-04-07,2025-11-21
SPD_201004437,CS_11006193,Pln_51000001,2023-02-01,2024-07-28
SPD_201004438,CS_11002269,Pln_51000003,2023-11-14,2024-09-13
SPD_201004439,CS_11006430,Pln_51000003,2023-10-22,2024-12-17
SPD_201004440,CS_11001565,Pln_51000003,2023-01-05,2025-01-16
SPD_201004441,CS_11001970,Pln_51000001,2023-12-29,2025-06-22
SPD_201004442,CS_11004229,Pln_51000002,2023-09-26,2024-12-29
SPD_201004443,CS_11007192,Pln_51000003,2024-05-12,2024-05-24
SPD_201004444,CS_11004774,Pln_51000003,2023-04-11,2024-04-15
SPD_201004445,CS_11008468,Pln_51000001,2024-10-11,2025-10-09
SPD_201004446,CS_11003544,Pln_51000003,2023-12-21,2025-01-15
SPD_201004447,CS_11000795,Pln_51000003,2023-10-24,2025-07-05
SPD_201004448,CS_11009987,Pln_51000002,2024-01-08,2024-10-18
SPD_201004449,CS_11003666,Pln_51000002,2023-01-12,2024-09-11
SPD_201004450,CS_11003782,Pln_51000001,2024-01-06,2025-04-04
SPD_201004451,CS_11002747,Pln_51000002,2023-11-27,2024-11-30
SPD_201004452,CS_11000306,Pln_51000003,2024-01-27,2025-12-21
SPD_201004453,CS_11007053,Pln_51000001,2023-04-19,2025-04-22
SPD_201004454,CS_11005148,Pln_51000002,2023-08-21,2025-08-17
SPD_201004455,CS_11003362,Pln_51000001,2023-10-11,2024-07-08
SPD_201004456,CS_11002906,Pln_51000002,2024-07-17,2024-01-06
SPD_201004457,CS_11003876,Pln_51000001,2024-02-14,2025-09-01
SPD_201004458,CS_11001688,Pln_51000002,2023-10-23,2025-11-02
SPD_201004459,CS_11009336,Pln_51000002,2024-02-21,2025-10-31
SPD_201004460,CS_11007558,Pln_51000003,2023-09-13,2024-04-08
SPD_201004461,CS_11001174,Pln_51000003,2024-08-17,2024-06-23
SPD_201004462,CS_11003658,Pln_51000003,2023-10-07,2025-04-16
SPD_201004463,CS_11000423,Pln_51000003,2024-02-06,2024-07-22
SPD_201004464,CS_11001786,Pln_51000002,2023-12-03,2025-10-02
SPD_201004465,CS_11009835,Pln_51000003,2023-01-06,2025-03-07
SPD_201004466,CS_11007334,Pln_51000002,2023-06-04,2024-08-09
SPD_201004467,CS_11007188,Pln_51000003,2024-02-24,2024-09-28
SPD_201004468,CS_11005388,Pln_51000001,2024-04-13,2024-03-02
SPD_201004469,CS_11001159,Pln_51000002,2023-04-02,2025-12-23
SPD_201004470,CS_11003751,Pln_51000002,2024-03-07,2024-04-12
SPD_201004471,CS_11004669,Pln_51000002,2024-03-15,2025-09-12
SPD_201004472,CS_11006979,Pln_51000002,2024-02-24,2025-06-27
SPD_201004473,CS_11008889,Pln_51000001,2024-06-10,2024-07-03
SPD_201004474,CS_11009575,Pln_51000003,2024-06-08,2025-12-01
SPD_201004475,CS_11003406,Pln_51000001,2023-02-07,2025-12-07
SPD_201004476,CS_11006299,Pln_51000003,2023-05-06,2024-02-21
SPD_201004477,CS_11001133,Pln_51000002,2023-10-01,2025-03-20
SPD_201004478,CS_11007486,Pln_51000001,2024-05-16,2025-09-21
SPD_201004479,CS_11005514,Pln_51000001,2023-02-21,2024-05-25
SPD_201004480,CS_11006621,Pln_51000002,2023-02-12,2024-09-30
SPD_201004481,CS_11008784,Pln_51000003,2023-07-27,2025-10-16
SPD_201004482,CS_11000915,Pln_51000002,2024-09-29,2024-02-04
SPD_201004483,CS_11007818,Pln_51000001,2024-12-06,2024-09-08
SPD_201004484,CS_11002725,Pln_51000001,2024-05-31,2025-09-15
SPD_201004485,CS_11000151,Pln_51000003,2023-10-02,2024-12-15
SPD_201004486,CS_11007580,Pln_51000002,2023-02-20,2024-07-10
SPD_201004487,CS_11003033,Pln_51000001,2024-02-01,2025-10-30
SPD_201004488,CS_11004990,Pln_51000001,2023-12-15,2024-01-16
SPD_201004489,CS_11000880,Pln_51000001,2023-05-06,2025-06-23
SPD_201004490,CS_11009443,Pln_51000003,2023-03-20,2024-08-19
SPD_201004491,CS_11000025,Pln_51000002,2024-10-18,2024-02-28
SPD_201004492,CS_11004244,Pln_51000003,2024-08-29,2025-11-01
SPD_201004493,CS_11000957,Pln_51000002,2023-07-28,2024-07-10
SPD_201004494,CS_11002636,Pln_51000001,2023-07-14,2024-04-06
SPD_201004495,CS_11008482,Pln_51000002,2023-01-29,2024-12-11
SPD_201004496,CS_11001627,Pln_51000001,2023-08-31,2025-06-10
SPD_201004497,CS_11001953,Pln_51000003,2023-08-29,2024-04-18
SPD_201004498,CS_11008031,Pln_51000002,2024-03-03,2024-11-23
SPD_201004499,CS_11006053,Pln_51000001,2023-08-17,2024-02-21
SPD_201004500,CS_11009415,Pln_51000002,2024-09-26,2024-01-02
SPD_201004501,CS_11004606,Pln_51000003,2023-05-03,2025-12-11
SPD_201004502,CS_11009583,Pln_51000002,2023-08-14,2024-06-19
SPD_201004503,CS_11006285,Pln_51000003,2023-10-02,2024-09-10
SPD_201004504,CS_11005420,Pln_51000002,2024-05-23,2024-07-24
SPD_201004505,CS_11002179,Pln_51000003,2024-09-07,2024-04-17
SPD_201004506,CS_11006873,Pln_51000002,2024-01-20,2025-09-11
SPD_201004507,CS_11001677,Pln_51000001,2024-11-03,2024-04-13
SPD_201004508,CS_11009101,Pln_51000003,2024-06-11,2024-02-17
SPD_201004509,CS_11002261,Pln_51000003,2024-07-08,2024-07-08
SPD_201004510,CS_11005619,Pln_51000003,2023-05-23,2025-07-29
SPD_201004511,CS_11003509,Pln_51000003,2023-08-21,2025-04-28
SPD_201004512,CS_11005729,Pln_51000002,2024-06-04,2025-03-25
SPD_201004513,CS_11007681,Pln_51000003,2024-02-13,2024-07-12
SPD_201004514,CS_11004409,Pln_51000002,2024-02-14,2025-04-01
SPD_201004515,CS_11001909,Pln_51000003,2024-11-02,2025-04-11
SPD_201004516,CS_11005569,Pln_51000003,2023-04-03,2024-09-19
SPD_201004517,CS_11008172,Pln_51000002,2023-03-15,2024-05-18
SPD_201004518,CS_11007112,Pln_51000001,2024-06-05,2025-06-15
SPD_201004519,CS_11004136,Pln_51000001,2024-02-05,2025-04-18
SPD_201004520,CS_11005737,Pln_51000002,2023-03-05,2025-02-18
SPD_201004521,CS_11002015,Pln_51000003,2023-08-15,2025-10-02
SPD_201004522,CS_11001505,Pln_51000001,2024-09-26,2024-09-04
SPD_201004523,CS_11004212,Pln_51000002,2024-08-14,2024-06-08
SPD_201004524,CS_11001922,Pln_51000002,2024-03-20,2025-10-09
SPD_201004525,CS_11006273,Pln_51000001,2023-12-03,2025-04-10
SPD_201004526,CS_11001515,Pln_51000002,2023-11-18,2025-10-25
SPD_201004527,CS_11003450,Pln_51000002,2023-05-02,2024-09-10
SPD_201004528,CS_11001349,Pln_51000002,2024-12-28,2024-05-25
SPD_201004529,CS_11004594,Pln_51000002,2024-05-03,2025-12-19
SPD_201004530,CS_11000906,Pln_51000003,2024-10-03,2025-05-02
SPD_201004531,CS_11005576,Pln_51000002,2024-05-10,2024-07-02
SPD_201004532,CS_11002280,Pln_51000002,2024-05-29,2025-03-30
SPD_201004533,CS_11000804,Pln_51000002,2023-03-02,2025-03-15
SPD_201004534,CS_11007848,Pln_51000001,2024-04-12,2025-01-15
SPD_201004535,CS_11000735,Pln_51000003,2024-07-04,2024-12-04
SPD_201004536,CS_11009235,Pln_51000001,2024-07-09,2025-11-15
SPD_201004537,CS_11007177,Pln_51000002,2024-10-05,2024-10-23
SPD_201004538,CS_11009596,Pln_51000003,2023-08-15,2025-06-16
SPD_201004539,CS_11000520,Pln_51000001,2024-01-26,2024-07-21
SPD_201004540,CS_11004090,Pln_51000002,2023-03-08,2025-05-07
SPD_201004541,CS_11004043,Pln_51000003,2024-03-20,2024-04-21
SPD_201004542,CS_11009540,Pln_51000003,2024-02-16,2024-02-02
SPD_201004543,CS_11008072,Pln_51000002,2023-03-31,2025-11-13
SPD_201004544,CS_11000470,Pln_51000002,2024-04-23,2024-05-14
SPD_201004545,CS_11002994,Pln_51000001,2024-12-18,2024-10-31
SPD_201004546,CS_11005463,Pln_51000003,2024-08-17,2025-11-13
SPD_201004547,CS_11000664,Pln_51000003,2023-03-27,2025-09-21
SPD_201004548,CS_11005755,Pln_51000001,2024-05-29,2024-07-28
SPD_201004549,CS_11005406,Pln_51000001,2023-09-16,2025-01-07
SPD_201004550,CS_11005694,Pln_51000002,2024-02-08,2024-08-27
SPD_201004551,CS_11006938,Pln_51000003,2024-10-21,2025-11-08
SPD_201004552,CS_11009300,Pln_51000003,2023-04-27,2024-07-01
SPD_201004553,CS_11006683,Pln_51000003,2023-06-12,2024-02-14
SPD_201004554,CS_11006338,Pln_51000002,2023-12-27,2025-01-27
SPD_201004555,CS_11001317,Pln_51000003,2024-11-06,2024-08-01
SPD_201004556,CS_11007896,Pln_51000003,2023-06-01,2025-11-08
SPD_201004557,CS_11005342,Pln_51000001,2023-05-11,2025-11-13
SPD_201004558,CS_11006400,Pln_51000002,2023-08-14,2025-06-10
SPD_201004559,CS_11001021,Pln_51000002,2024-07-28,2025-01-22
SPD_201004560,CS_11005361,Pln_51000002,2024-09-26,2025-12-08
SPD_201004561,CS_11000781,Pln_51000001,2023-02-13,2025-02-02
SPD_201004562,CS_11006679,Pln_51000002,2023-07-10,2024-01-28
SPD_201004563,CS_11006476,Pln_51000002,2023-03-12,2025-07-31
SPD_201004564,CS_11005034,Pln_51000001,2024-12-27,2024-05-03
SPD_201004565,CS_11008932,Pln_51000001,2023-06-02,2025-03-04
SPD_201004566,CS_11006230,Pln_51000001,2023-08-30,2025-06-02
SPD_201004567,CS_11007759,Pln_51000002,2024-01-02,2025-09-24
SPD_201004568,CS_11002462,Pln_51000002,2023-06-11,2024-03-02
SPD_201004569,CS_11005826,Pln_51000002,2023-02-11,2024-07-03
SPD_201004570,CS_11008735,Pln_51000001,2023-09-22,2024-08-12
SPD_201004571,CS_11007165,Pln_51000001,2023-09-17,2024-09-08
SPD_201004572,CS_11003358,Pln_51000003,2024-01-13,2024-11-24
SPD_201004573,CS_11005371,Pln_51000003,2023-09-12,2025-04-24
SPD_201004574,CS_11000638,Pln_51000003,2023-07-24,2025-01-03
SPD_201004575,CS_11005304,Pln_51000001,2024-08-02,2025-04-08
SPD_201004576,CS_11007655,Pln_51000002,2023-03-23,2025-05-11
SPD_201004577,CS_11001614,Pln_51000003,2024-03-08,2025-09-25
SPD_201004578,CS_11003398,Pln_51000002,2024-11-28,2025-07-30
SPD_201004579,CS_11001739,Pln_51000003,2023-04-05,2024-09-27
SPD_201004580,CS_11009362,Pln_51000001,2024-01-12,2025-12-24
SPD_201004581,CS_11002719,Pln_51000001,2023-09-20,2025-10-11
SPD_201004582,CS_11007238,Pln_51000003,2023-10-06,2024-07-09
SPD_201004583,CS_11002883,Pln_51000003,2023-02-14,2025-04-18
SPD_201004584,CS_11009663,Pln_51000001,2024-03-06,2025-08-07
SPD_201004585,CS_11009304,Pln_51000002,2023-05-26,2024-08-16
SPD_201004586,CS_11006624,Pln_51000001,2024-03-02,2025-03-12
SPD_201004587,CS_11008971,Pln_51000001,2024-10-18,2025-12-01
SPD_201004588,CS_11009306,Pln_51000003,2023-04-29,2025-05-03
SPD_201004589,CS_11008406,Pln_51000003,2024-10-18,2025-08-04
SPD_201004590,CS_11006928,Pln_51000001,2024-01-04,2025-06-14
SPD_201004591,CS_11004399,Pln_51000003,2023-11-07,2024-01-14
SPD_201004592,CS_11009478,Pln_51000001,2023-11-17,2025-02-03
SPD_201004593,CS_11002333,Pln_51000001,2024-12-28,2025-02-12
SPD_201004594,CS_11000849,Pln_51000003,2023-05-03,2024-07-26
SPD_201004595,CS_11001529,Pln_51000001,2024-07-01,2024-03-08
SPD_201004596,CS_11004164,Pln_51000002,2024-09-05,2025-04-27
SPD_201004597,CS_11001478,Pln_51000002,2024-11-27,2025-10-29
SPD_201004598,CS_11006122,Pln_51000002,2023-02-06,2024-06-25
SPD_201004599,CS_11003282,Pln_51000001,2023-03-11,2024-09-22
SPD_201004600,CS_11006668,Pln_51000001,2024-06-13,2025-07-28
SPD_201004601,CS_11006671,Pln_51000003,2024-05-14,2025-11-11
SPD_201004602,CS_11008165,Pln_51000002,2024-02-28,2024-06-24
SPD_201004603,CS_11009758,Pln_51000002,2023-12-20,2024-12-29
SPD_201004604,CS_11001769,Pln_51000002,2024-06-10,2025-01-03
SPD_201004605,CS_11005217,Pln_51000001,2024-07-03,2025-04-27
SPD_201004606,CS_11008478,Pln_51000003,2024-06-18,2024-09-02
SPD_201004607,CS_11006248,Pln_51000001,2023-09-07,2025-11-11
SPD_201004608,CS_11003835,Pln_51000003,2023-09-18,2024-07-10
SPD_201004609,CS_11001851,Pln_51000001,2024-08-14,2025-07-24
SPD_201004610,CS_11003898,Pln_51000003,2023-05-31,2024-06-19
SPD_201004611,CS_11003726,Pln_51000003,2023-05-25,2025-03-08
SPD_201004612,CS_11005878,Pln_51000001,2023-06-22,2024-10-12
SPD_201004613,CS_11001671,Pln_51000002,2023-04-27,2024-12-30
SPD_201004614,CS_11009448,Pln_51000001,2024-09-13,2024-07-28
SPD_201004615,CS_11007048,Pln_51000003,2024-02-18,2024-12-31
SPD_201004616,CS_11009806,Pln_51000002,2024-04-19,2025-09-23
SPD_201004617,CS_11000636,Pln_51000001,2024-12-15,2025-12-23
SPD_201004618,CS_11003908,Pln_51000003,2024-05-26,2024-08-05
SPD_201004619,CS_11009495,Pln_51000001,2024-08-14,2024-05-09
SPD_201004620,CS_11002608,Pln_51000003,2023-04-05,2024-07-24
SPD_201004621,CS_11009877,Pln_51000002,2023-01-03,2025-09-23
SPD_201004622,CS_11004615,Pln_51000002,2023-02-13,2025-10-01
SPD_201004623,CS_11000774,Pln_51000003,2024-05-17,2024-04-01
SPD_201004624,CS_11004280,Pln_51000002,2024-08-16,2025-07-31
SPD_201004625,CS_11000199,Pln_51000003,2024-01-29,2025-02-21
SPD_201004626,CS_11009096,Pln_51000001,2023-11-28,2025-10-24
SPD_201004627,CS_11006581,Pln_51000002,2024-05-14,2025-03-05
SPD_201004628,CS_11001149,Pln_51000002,2024-07-13,2025-02-07
SPD_201004629,CS_11003625,Pln_51000002,2024-02-27,2024-01-22
SPD_201004630,CS_11002775,Pln_51000002,2024-10-12,2024-09-01
SPD_201004631,CS_11005306,Pln_51000001,2023-02-11,2025-08-29
SPD_201004632,CS_11005039,Pln_51000003,2023-01-07,2025-04-07
SPD_201004633,CS_11002927,Pln_51000001,2023-03-07,2025-12-01
SPD_201004634,CS_11000943,Pln_51000003,2024-09-11,2025-07-07
SPD_201004635,CS_11001730,Pln_51000002,2023-02-16,2024-10-25
SPD_201004636,CS_11006676,Pln_51000002,2024-08-02,2024-10-23
SPD_201004637,CS_11000102,Pln_51000001,2023-01-30,2024-01-31
SPD_201004638,CS_11007354,Pln_51000001,2023-05-11,2024-03-10
SPD_201004639,CS_11007268,Pln_51000003,2023-07-09,2025-07-17
SPD_201004640,CS_11001609,Pln_51000001,2024-09-02,2025-09-30
SPD_201004641,CS_11001140,Pln_51000001,2024-04-29,2025-05-06
SPD_201004642,CS_11003026,Pln_51000001,2023-07-11,2025-07-02
SPD_201004643,CS_11004792,Pln_51000001,2024-09-16,2024-06-02
SPD_201004644,CS_11005824,Pln_51000003,2023-01-06,2025-11-11
SPD_201004645,CS_11000968,Pln_51000002,2023-05-17,2025-10-17
SPD_201004646,CS_11004252,Pln_51000001,2024-05-22,2024-11-19
SPD_201004647,CS_11009931,Pln_51000001,2023-03-11,2024-07-22
SPD_201004648,CS_11000742,Pln_51000002,2023-02-13,2025-04-18
SPD_201004649,CS_11006211,Pln_51000001,2024-04-22,2025-02-27
SPD_201004650,CS_11006559,Pln_51000003,2023-04-21,2025-06-24
SPD_201004651,CS_11006577,Pln_51000003,2023-12-11,2024-10-02
SPD_201004652,CS_11008828,Pln_51000001,2023-05-24,2025-12-19
SPD_201004653,CS_11009494,Pln_51000003,2023-01-24,2024-02-29
SPD_201004654,CS_11000437,Pln_51000003,2023-05-28,2024-02-10
SPD_201004655,CS_11008719,Pln_51000002,2024-10-13,2024-09-03
SPD_201004656,CS_11006031,Pln_51000002,2024-09-26,2025-04-26
SPD_201004657,CS_11005413,Pln_51000002,2023-01-29,2025-01-16
SPD_201004658,CS_11003089,Pln_51000002,2023-06-08,2024-10-23
SPD_201004659,CS_11003013,Pln_51000003,2024-01-25,2024-08-10
SPD_201004660,CS_11005469,Pln_51000002,2024-04-02,2025-07-21
SPD_201004661,CS_11006560,Pln_51000002,2023-03-30,2025-08-04
SPD_201004662,CS_11007060,Pln_51000001,2024-07-13,2024-02-03
SPD_201004663,CS_11007519,Pln_51000003,2023-12-05,2025-12-25
SPD_201004664,CS_11000367,Pln_51000001,2023-05-27,2025-06-18
SPD_201004665,CS_11002782,Pln_51000002,2023-09-19,2024-09-08
SPD_201004666,CS_11002654,Pln_51000002,2024-01-26,2025-07-29
SPD_201004667,CS_11002748,Pln_51000003,2023-05-29,2024-08-01
SPD_201004668,CS_11003119,Pln_51000001,2024-01-13,2025-02-02
SPD_201004669,CS_11001102,Pln_51000003,2023-09-15,2024-07-12
SPD_201004670,CS_11005170,Pln_51000003,2024-09-21,2024-01-13
SPD_201004671,CS_11000912,Pln_51000002,2024-01-07,2024-06-07
SPD_201004672,CS_11009315,Pln_51000003,2024-11-01,2025-07-12
SPD_201004673,CS_11001863,Pln_51000002,2023-01-19,2024-07-24
SPD_201004674,CS_11006838,Pln_51000002,2023-09-30,2025-11-15
SPD_201004675,CS_11002005,Pln_51000003,2023-11-02,2025-01-05
SPD_201004676,CS_11002339,Pln_51000001,2023-02-04,2025-09-18
SPD_201004677,CS_11003936,Pln_51000003,2023-09-09,2024-03-03
SPD_201004678,CS_11004636,Pln_51000002,2023-11-09,2024-11-17
SPD_201004679,CS_11006556,Pln_51000003,2023-04-28,2025-11-30
SPD_201004680,CS_11005007,Pln_51000003,2023-11-25,2024-07-14
SPD_201004681,CS_11001065,Pln_51000002,2023-10-10,2025-03-17
SPD_201004682,CS_11003834,Pln_51000002,2024-12-12,2025-07-22
SPD_201004683,CS_11008820,Pln_51000001,2024-07-01,2025-08-13
SPD_201004684,CS_11002609,Pln_51000002,2023-12-25,2025-04-16
SPD_201004685,CS_11005585,Pln_51000001,2023-12-04,2024-01-08
SPD_201004686,CS_11001882,Pln_51000003,2024-04-20,2025-08-27
